,LSOA11CD,Region,Local Authority name,Score,score_normalized,LSOA21CD,oa21cd,Classification Name,Urban Rural Classification
346960,E01005501,North West,Rochdale,86.9,4.8,E01005501,E00027821,Younger Ethnic Minority Families in Flats ,Urban major conurbation
346961,E01005501,North West,Rochdale,86.9,4.8,E01005501,E00027821,Younger Ethnic Minority Families in Flats ,Urban major conurbation
346962,E01005501,North West,Rochdale,86.9,4.8,E01005501,E00027848,Retirement Residences ,Urban major conurbation
346963,E01005501,North West,Rochdale,86.9,4.8,E01005501,E00027821,Younger Ethnic Minority Families in Flats ,Urban major conurbation
346964,E01005501,North West,Rochdale,86.9,4.8,E01005501,E00027821,Younger Ethnic Minority Families in Flats ,Urban major conurbation
346965,E01005501,North West,Rochdale,86.9,4.8,E01005501,E00027821,Younger Ethnic Minority Families in Flats ,Urban major conurbation
346966,E01005501,North West,Rochdale,86.9,4.8,E01005501,E00027821,Younger Ethnic Minority Families in Flats ,Urban major conurbation
346967,E01005501,North West,Rochdale,86.9,4.8,E01005501,E00027843,EU Singles ,Urban major conurbation
346968,E01005501,North West,Rochdale,86.9,4.8,E01005501,E00027843,EU Singles ,Urban major conurbation
346969,E01005501,North West,Rochdale,86.9,4.8,E01005501,E00027843,EU Singles ,Urban major conurbation
346970,E01005501,North West,Rochdale,86.9,4.8,E01005501,E00027848,Retirement Residences ,Urban major conurbation
346971,E01005501,North West,Rochdale,86.9,4.8,E01005501,E00027843,EU Singles ,Urban major conurbation
346972,E01005501,North West,Rochdale,86.9,4.8,E01005501,E00027843,EU Singles ,Urban major conurbation
346973,E01005501,North West,Rochdale,86.9,4.8,E01005501,E00027821,Younger Ethnic Minority Families in Flats ,Urban major conurbation
346974,E01005501,North West,Rochdale,86.9,4.8,E01005501,E00027845,EU Singles ,Urban major conurbation
346975,E01005501,North West,Rochdale,86.9,4.8,E01005501,E00027821,Younger Ethnic Minority Families in Flats ,Urban major conurbation
346976,E01005501,North West,Rochdale,86.9,4.8,E01005501,E00027848,Retirement Residences ,Urban major conurbation
346977,E01005501,North West,Rochdale,86.9,4.8,E01005501,E00027821,Younger Ethnic Minority Families in Flats ,Urban major conurbation
346978,E01005501,North West,Rochdale,86.9,4.8,E01005501,E00027821,Younger Ethnic Minority Families in Flats ,Urban major conurbation
346979,E01005501,North West,Rochdale,86.9,4.8,E01005501,E00027821,Younger Ethnic Minority Families in Flats ,Urban major conurbation
346980,E01005501,North West,Rochdale,86.9,4.8,E01005501,E00027821,Younger Ethnic Minority Families in Flats ,Urban major conurbation
346981,E01005501,North West,Rochdale,86.9,4.8,E01005501,E00027821,Younger Ethnic Minority Families in Flats ,Urban major conurbation
346982,E01005501,North West,Rochdale,86.9,4.8,E01005501,E00027821,Younger Ethnic Minority Families in Flats ,Urban major conurbation
346983,E01005501,North West,Rochdale,86.9,4.8,E01005501,E00027821,Younger Ethnic Minority Families in Flats ,Urban major conurbation
346984,E01005501,North West,Rochdale,86.9,4.8,E01005501,E00027821,Younger Ethnic Minority Families in Flats ,Urban major conurbation
346985,E01005501,North West,Rochdale,86.9,4.8,E01005501,E00027821,Younger Ethnic Minority Families in Flats ,Urban major conurbation
346986,E01005501,North West,Rochdale,86.9,4.8,E01005501,E00027821,Younger Ethnic Minority Families in Flats ,Urban major conurbation
346987,E01005501,North West,Rochdale,86.9,4.8,E01005501,E00027834,Younger Ethnic Minority Families in Flats ,Urban major conurbation
346988,E01005501,North West,Rochdale,86.9,4.8,E01005501,E00027821,Younger Ethnic Minority Families in Flats ,Urban major conurbation
346989,E01005501,North West,Rochdale,86.9,4.8,E01005501,E00027834,Younger Ethnic Minority Families in Flats ,Urban major conurbation
346990,E01005501,North West,Rochdale,86.9,4.8,E01005501,E00027834,Younger Ethnic Minority Families in Flats ,Urban major conurbation
346991,E01005501,North West,Rochdale,86.9,4.8,E01005501,E00027834,Younger Ethnic Minority Families in Flats ,Urban major conurbation
346992,E01005501,North West,Rochdale,86.9,4.8,E01005501,E00027821,Younger Ethnic Minority Families in Flats ,Urban major conurbation
346993,E01005501,North West,Rochdale,86.9,4.8,E01005501,E00027821,Younger Ethnic Minority Families in Flats ,Urban major conurbation
346994,E01005501,North West,Rochdale,86.9,4.8,E01005501,E00027834,Younger Ethnic Minority Families in Flats ,Urban major conurbation
346995,E01005501,North West,Rochdale,86.9,4.8,E01005501,E00027834,Younger Ethnic Minority Families in Flats ,Urban major conurbation
346996,E01005501,North West,Rochdale,86.9,4.8,E01005501,E00027821,Younger Ethnic Minority Families in Flats ,Urban major conurbation
346997,E01005501,North West,Rochdale,86.9,4.8,E01005501,E00027834,Younger Ethnic Minority Families in Flats ,Urban major conurbation
353302,E01005615,North West,Salford,84.8,3.97,E01005615,E00028411,City Service Workers ,Urban major conurbation
353303,E01005615,North West,Salford,84.8,3.97,E01005615,E00028411,City Service Workers ,Urban major conurbation
353304,E01005615,North West,Salford,84.8,3.97,E01005615,E00028411,City Service Workers ,Urban major conurbation
353305,E01005615,North West,Salford,84.8,3.97,E01005615,E00028400,City Service Workers ,Urban major conurbation
353306,E01005615,North West,Salford,84.8,3.97,E01005615,E00028400,City Service Workers ,Urban major conurbation
353307,E01005615,North West,Salford,84.8,3.97,E01005615,E00181631,"Semi-Detached, Service Workers and Students ",Urban major conurbation
353308,E01005615,North West,Salford,84.8,3.97,E01005615,E00028411,City Service Workers ,Urban major conurbation
353309,E01005615,North West,Salford,84.8,3.97,E01005615,E00181631,"Semi-Detached, Service Workers and Students ",Urban major conurbation
353310,E01005615,North West,Salford,84.8,3.97,E01005615,E00028408,"Semi-Detached, Service Workers and Students ",Urban major conurbation
353311,E01005615,North West,Salford,84.8,3.97,E01005615,E00028408,"Semi-Detached, Service Workers and Students ",Urban major conurbation
353312,E01005615,North West,Salford,84.8,3.97,E01005615,E00028408,"Semi-Detached, Service Workers and Students ",Urban major conurbation
353313,E01005615,North West,Salford,84.8,3.97,E01005615,E00181631,"Semi-Detached, Service Workers and Students ",Urban major conurbation
353314,E01005615,North West,Salford,84.8,3.97,E01005615,E00028408,"Semi-Detached, Service Workers and Students ",Urban major conurbation
353315,E01005615,North West,Salford,84.8,3.97,E01005615,E00181631,"Semi-Detached, Service Workers and Students ",Urban major conurbation
353316,E01005615,North West,Salford,84.8,3.97,E01005615,E00028411,City Service Workers ,Urban major conurbation
353317,E01005615,North West,Salford,84.8,3.97,E01005615,E00028411,City Service Workers ,Urban major conurbation
353318,E01005615,North West,Salford,84.8,3.97,E01005615,E00028411,City Service Workers ,Urban major conurbation
353319,E01005615,North West,Salford,84.8,3.97,E01005615,E00028411,City Service Workers ,Urban major conurbation
353320,E01005615,North West,Salford,84.8,3.97,E01005615,E00028411,City Service Workers ,Urban major conurbation
353321,E01005615,North West,Salford,84.8,3.97,E01005615,E00028411,City Service Workers ,Urban major conurbation
353322,E01005615,North West,Salford,84.8,3.97,E01005615,E00028413,"Semi-Detached, Service Workers and Students ",Urban major conurbation
353323,E01005615,North West,Salford,84.8,3.97,E01005615,E00181654,European Skilled Workforce ,Urban major conurbation
353324,E01005615,North West,Salford,84.8,3.97,E01005615,E00181631,"Semi-Detached, Service Workers and Students ",Urban major conurbation
353325,E01005615,North West,Salford,84.8,3.97,E01005615,E00181631,"Semi-Detached, Service Workers and Students ",Urban major conurbation
353326,E01005615,North West,Salford,84.8,3.97,E01005615,E00028411,City Service Workers ,Urban major conurbation
353327,E01005615,North West,Salford,84.8,3.97,E01005615,E00028411,City Service Workers ,Urban major conurbation
353328,E01005615,North West,Salford,84.8,3.97,E01005615,E00181654,European Skilled Workforce ,Urban major conurbation
353329,E01005615,North West,Salford,84.8,3.97,E01005615,E00181654,European Skilled Workforce ,Urban major conurbation
353330,E01005615,North West,Salford,84.8,3.97,E01005615,E00028411,City Service Workers ,Urban major conurbation
353331,E01005615,North West,Salford,84.8,3.97,E01005615,E00028411,City Service Workers ,Urban major conurbation
353332,E01005615,North West,Salford,84.8,3.97,E01005615,E00181654,European Skilled Workforce ,Urban major conurbation
353333,E01005615,North West,Salford,84.8,3.97,E01005615,E00181631,"Semi-Detached, Service Workers and Students ",Urban major conurbation
353334,E01005615,North West,Salford,84.8,3.97,E01005615,E00181631,"Semi-Detached, Service Workers and Students ",Urban major conurbation
353335,E01005615,North West,Salford,84.8,3.97,E01005615,E00181631,"Semi-Detached, Service Workers and Students ",Urban major conurbation
353336,E01005615,North West,Salford,84.8,3.97,E01005615,E00181631,"Semi-Detached, Service Workers and Students ",Urban major conurbation
353337,E01005615,North West,Salford,84.8,3.97,E01005615,E00028411,City Service Workers ,Urban major conurbation
353338,E01005615,North West,Salford,84.8,3.97,E01005615,E00028411,City Service Workers ,Urban major conurbation
353339,E01005615,North West,Salford,84.8,3.97,E01005615,E00181631,"Semi-Detached, Service Workers and Students ",Urban major conurbation
353340,E01005615,North West,Salford,84.8,3.97,E01005615,E00181631,"Semi-Detached, Service Workers and Students ",Urban major conurbation
353341,E01005615,North West,Salford,84.8,3.97,E01005615,E00028400,City Service Workers ,Urban major conurbation
353342,E01005615,North West,Salford,84.8,3.97,E01005615,E00028413,"Semi-Detached, Service Workers and Students ",Urban major conurbation
353343,E01005615,North West,Salford,84.8,3.97,E01005615,E00181631,"Semi-Detached, Service Workers and Students ",Urban major conurbation
353344,E01005615,North West,Salford,84.8,3.97,E01005615,E00028413,"Semi-Detached, Service Workers and Students ",Urban major conurbation
353345,E01005615,North West,Salford,84.8,3.97,E01005615,E00028413,"Semi-Detached, Service Workers and Students ",Urban major conurbation
353346,E01005615,North West,Salford,84.8,3.97,E01005615,E00028400,City Service Workers ,Urban major conurbation
353347,E01005615,North West,Salford,84.8,3.97,E01005615,E00028400,City Service Workers ,Urban major conurbation
353348,E01005615,North West,Salford,84.8,3.97,E01005615,E00028400,City Service Workers ,Urban major conurbation
353349,E01005615,North West,Salford,84.8,3.97,E01005615,E00028413,"Semi-Detached, Service Workers and Students ",Urban major conurbation
353350,E01005615,North West,Salford,84.8,3.97,E01005615,E00028413,"Semi-Detached, Service Workers and Students ",Urban major conurbation
353351,E01005615,North West,Salford,84.8,3.97,E01005615,E00028400,City Service Workers ,Urban major conurbation
353352,E01005615,North West,Salford,84.8,3.97,E01005615,E00028400,City Service Workers ,Urban major conurbation
353353,E01005615,North West,Salford,84.8,3.97,E01005615,E00028400,City Service Workers ,Urban major conurbation
353354,E01005615,North West,Salford,84.8,3.97,E01005615,E00028400,City Service Workers ,Urban major conurbation
353355,E01005615,North West,Salford,84.8,3.97,E01005615,E00181631,"Semi-Detached, Service Workers and Students ",Urban major conurbation
353356,E01005615,North West,Salford,84.8,3.97,E01005615,E00028408,"Semi-Detached, Service Workers and Students ",Urban major conurbation
353357,E01005615,North West,Salford,84.8,3.97,E01005615,E00028408,"Semi-Detached, Service Workers and Students ",Urban major conurbation
353358,E01005615,North West,Salford,84.8,3.97,E01005615,E00181631,"Semi-Detached, Service Workers and Students ",Urban major conurbation
353359,E01005615,North West,Salford,84.8,3.97,E01005615,E00028400,City Service Workers ,Urban major conurbation
353360,E01005615,North West,Salford,84.8,3.97,E01005615,E00028411,City Service Workers ,Urban major conurbation
353361,E01005615,North West,Salford,84.8,3.97,E01005615,E00028411,City Service Workers ,Urban major conurbation
353362,E01005615,North West,Salford,84.8,3.97,E01005615,E00028408,"Semi-Detached, Service Workers and Students ",Urban major conurbation
353363,E01005615,North West,Salford,84.8,3.97,E01005615,E00028411,City Service Workers ,Urban major conurbation
353364,E01005615,North West,Salford,84.8,3.97,E01005615,E00028411,City Service Workers ,Urban major conurbation
353365,E01005615,North West,Salford,84.8,3.97,E01005615,E00028408,"Semi-Detached, Service Workers and Students ",Urban major conurbation
353366,E01005615,North West,Salford,84.8,3.97,E01005615,E00028408,"Semi-Detached, Service Workers and Students ",Urban major conurbation
353367,E01005615,North West,Salford,84.8,3.97,E01005615,E00028408,"Semi-Detached, Service Workers and Students ",Urban major conurbation
353368,E01005615,North West,Salford,84.8,3.97,E01005615,E00028408,"Semi-Detached, Service Workers and Students ",Urban major conurbation
353369,E01005615,North West,Salford,84.8,3.97,E01005615,E00028408,"Semi-Detached, Service Workers and Students ",Urban major conurbation
353370,E01005615,North West,Salford,84.8,3.97,E01005615,E00181631,"Semi-Detached, Service Workers and Students ",Urban major conurbation
353371,E01005615,North West,Salford,84.8,3.97,E01005615,E00181631,"Semi-Detached, Service Workers and Students ",Urban major conurbation
353372,E01005615,North West,Salford,84.8,3.97,E01005615,E00028411,City Service Workers ,Urban major conurbation
353373,E01005615,North West,Salford,84.8,3.97,E01005615,E00028411,City Service Workers ,Urban major conurbation
353374,E01005615,North West,Salford,84.8,3.97,E01005615,E00028411,City Service Workers ,Urban major conurbation
353375,E01005615,North West,Salford,84.8,3.97,E01005615,E00028411,City Service Workers ,Urban major conurbation
353376,E01005615,North West,Salford,84.8,3.97,E01005615,E00028413,"Semi-Detached, Service Workers and Students ",Urban major conurbation
353377,E01005615,North West,Salford,84.8,3.97,E01005615,E00181654,European Skilled Workforce ,Urban major conurbation
353378,E01005615,North West,Salford,84.8,3.97,E01005615,E00181631,"Semi-Detached, Service Workers and Students ",Urban major conurbation
353379,E01005615,North West,Salford,84.8,3.97,E01005615,E00181654,European Skilled Workforce ,Urban major conurbation
353380,E01005615,North West,Salford,84.8,3.97,E01005615,E00028411,City Service Workers ,Urban major conurbation
353381,E01005615,North West,Salford,84.8,3.97,E01005615,E00028411,City Service Workers ,Urban major conurbation
353382,E01005615,North West,Salford,84.8,3.97,E01005615,E00028411,City Service Workers ,Urban major conurbation
353383,E01005615,North West,Salford,84.8,3.97,E01005615,E00028411,City Service Workers ,Urban major conurbation
353384,E01005615,North West,Salford,84.8,3.97,E01005615,E00181654,European Skilled Workforce ,Urban major conurbation
353385,E01005615,North West,Salford,84.8,3.97,E01005615,E00181631,"Semi-Detached, Service Workers and Students ",Urban major conurbation
353386,E01005615,North West,Salford,84.8,3.97,E01005615,E00181631,"Semi-Detached, Service Workers and Students ",Urban major conurbation
353387,E01005615,North West,Salford,84.8,3.97,E01005615,E00181631,"Semi-Detached, Service Workers and Students ",Urban major conurbation
353388,E01005615,North West,Salford,84.8,3.97,E01005615,E00028411,City Service Workers ,Urban major conurbation
353389,E01005615,North West,Salford,84.8,3.97,E01005615,E00028411,City Service Workers ,Urban major conurbation
353390,E01005615,North West,Salford,84.8,3.97,E01005615,E00028411,City Service Workers ,Urban major conurbation
353391,E01005615,North West,Salford,84.8,3.97,E01005615,E00028411,City Service Workers ,Urban major conurbation
353392,E01005615,North West,Salford,84.8,3.97,E01005615,E00028413,"Semi-Detached, Service Workers and Students ",Urban major conurbation
353393,E01005615,North West,Salford,84.8,3.97,E01005615,E00028413,"Semi-Detached, Service Workers and Students ",Urban major conurbation
353394,E01005615,North West,Salford,84.8,3.97,E01005615,E00028400,City Service Workers ,Urban major conurbation
353395,E01005615,North West,Salford,84.8,3.97,E01005615,E00028400,City Service Workers ,Urban major conurbation
353396,E01005615,North West,Salford,84.8,3.97,E01005615,E00028400,City Service Workers ,Urban major conurbation
353397,E01005615,North West,Salford,84.8,3.97,E01005615,E00028400,City Service Workers ,Urban major conurbation
353398,E01005615,North West,Salford,84.8,3.97,E01005615,E00028408,"Semi-Detached, Service Workers and Students ",Urban major conurbation
357519,E01005681,North West,Salford,86.9,4.8,E01005681,E00172996,Private Rental Ethnic Minority Families ,Urban major conurbation
357520,E01005681,North West,Salford,86.9,4.8,E01005681,E00172996,Private Rental Ethnic Minority Families ,Urban major conurbation
357521,E01005681,North West,Salford,86.9,4.8,E01005681,E00172996,Private Rental Ethnic Minority Families ,Urban major conurbation
357522,E01005681,North West,Salford,86.9,4.8,E01005681,E00172996,Private Rental Ethnic Minority Families ,Urban major conurbation
357523,E01005681,North West,Salford,86.9,4.8,E01005681,E00172998,University Centric ,Urban major conurbation
357524,E01005681,North West,Salford,86.9,4.8,E01005681,E00028758,Young Ethnic Minority Families ,Urban major conurbation
357525,E01005681,North West,Salford,86.9,4.8,E01005681,E00172998,University Centric ,Urban major conurbation
357526,E01005681,North West,Salford,86.9,4.8,E01005681,E00172998,University Centric ,Urban major conurbation
357527,E01005681,North West,Salford,86.9,4.8,E01005681,E00172998,University Centric ,Urban major conurbation
357528,E01005681,North West,Salford,86.9,4.8,E01005681,E00028758,Young Ethnic Minority Families ,Urban major conurbation
357529,E01005681,North West,Salford,86.9,4.8,E01005681,E00172998,University Centric ,Urban major conurbation
357530,E01005681,North West,Salford,86.9,4.8,E01005681,E00028758,Young Ethnic Minority Families ,Urban major conurbation
357531,E01005681,North West,Salford,86.9,4.8,E01005681,E00028758,Young Ethnic Minority Families ,Urban major conurbation
357532,E01005681,North West,Salford,86.9,4.8,E01005681,E00028763,Flats and Routine Occupations ,Urban major conurbation
357533,E01005681,North West,Salford,86.9,4.8,E01005681,E00172998,University Centric ,Urban major conurbation
357534,E01005681,North West,Salford,86.9,4.8,E01005681,E00172998,University Centric ,Urban major conurbation
357535,E01005681,North West,Salford,86.9,4.8,E01005681,E00172998,University Centric ,Urban major conurbation
357536,E01005681,North West,Salford,86.9,4.8,E01005681,E00028763,Flats and Routine Occupations ,Urban major conurbation
357537,E01005681,North West,Salford,86.9,4.8,E01005681,E00172996,Private Rental Ethnic Minority Families ,Urban major conurbation
357538,E01005681,North West,Salford,86.9,4.8,E01005681,E00172998,University Centric ,Urban major conurbation
357539,E01005681,North West,Salford,86.9,4.8,E01005681,E00172998,University Centric ,Urban major conurbation
357540,E01005681,North West,Salford,86.9,4.8,E01005681,E00172998,University Centric ,Urban major conurbation
357541,E01005681,North West,Salford,86.9,4.8,E01005681,E00172998,University Centric ,Urban major conurbation
357542,E01005681,North West,Salford,86.9,4.8,E01005681,E00028758,Young Ethnic Minority Families ,Urban major conurbation
357543,E01005681,North West,Salford,86.9,4.8,E01005681,E00172998,University Centric ,Urban major conurbation
357544,E01005681,North West,Salford,86.9,4.8,E01005681,E00172998,University Centric ,Urban major conurbation
357545,E01005681,North West,Salford,86.9,4.8,E01005681,E00172996,Private Rental Ethnic Minority Families ,Urban major conurbation
357546,E01005681,North West,Salford,86.9,4.8,E01005681,E00172996,Private Rental Ethnic Minority Families ,Urban major conurbation
357547,E01005681,North West,Salford,86.9,4.8,E01005681,E00028759,"Semi-Detached, Service Workers and Students ",Urban major conurbation
357548,E01005681,North West,Salford,86.9,4.8,E01005681,E00028759,"Semi-Detached, Service Workers and Students ",Urban major conurbation
357549,E01005681,North West,Salford,86.9,4.8,E01005681,E00028759,"Semi-Detached, Service Workers and Students ",Urban major conurbation
357550,E01005681,North West,Salford,86.9,4.8,E01005681,E00172998,University Centric ,Urban major conurbation
357551,E01005681,North West,Salford,86.9,4.8,E01005681,E00172998,University Centric ,Urban major conurbation
357552,E01005681,North West,Salford,86.9,4.8,E01005681,E00172998,University Centric ,Urban major conurbation
357553,E01005681,North West,Salford,86.9,4.8,E01005681,E00172998,University Centric ,Urban major conurbation
357554,E01005681,North West,Salford,86.9,4.8,E01005681,E00028759,"Semi-Detached, Service Workers and Students ",Urban major conurbation
357555,E01005681,North West,Salford,86.9,4.8,E01005681,E00028759,"Semi-Detached, Service Workers and Students ",Urban major conurbation
357556,E01005681,North West,Salford,86.9,4.8,E01005681,E00028759,"Semi-Detached, Service Workers and Students ",Urban major conurbation
357557,E01005681,North West,Salford,86.9,4.8,E01005681,E00028759,"Semi-Detached, Service Workers and Students ",Urban major conurbation
357558,E01005681,North West,Salford,86.9,4.8,E01005681,E00028759,"Semi-Detached, Service Workers and Students ",Urban major conurbation
357559,E01005681,North West,Salford,86.9,4.8,E01005681,E00028759,"Semi-Detached, Service Workers and Students ",Urban major conurbation
357560,E01005681,North West,Salford,86.9,4.8,E01005681,E00028759,"Semi-Detached, Service Workers and Students ",Urban major conurbation
357561,E01005681,North West,Salford,86.9,4.8,E01005681,E00028759,"Semi-Detached, Service Workers and Students ",Urban major conurbation
357562,E01005681,North West,Salford,86.9,4.8,E01005681,E00172998,University Centric ,Urban major conurbation
357563,E01005681,North West,Salford,86.9,4.8,E01005681,E00172998,University Centric ,Urban major conurbation
357564,E01005681,North West,Salford,86.9,4.8,E01005681,E00172998,University Centric ,Urban major conurbation
357565,E01005681,North West,Salford,86.9,4.8,E01005681,E00028759,"Semi-Detached, Service Workers and Students ",Urban major conurbation
401653,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032397,Younger Ethnic Minority Families in Flats ,Urban major conurbation
401654,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032397,Younger Ethnic Minority Families in Flats ,Urban major conurbation
401655,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032397,Younger Ethnic Minority Families in Flats ,Urban major conurbation
401656,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032397,Younger Ethnic Minority Families in Flats ,Urban major conurbation
401657,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032397,Younger Ethnic Minority Families in Flats ,Urban major conurbation
401658,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032397,Younger Ethnic Minority Families in Flats ,Urban major conurbation
401659,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032397,Younger Ethnic Minority Families in Flats ,Urban major conurbation
401660,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032395,Flats and Routine Occupations ,Urban major conurbation
401661,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032397,Younger Ethnic Minority Families in Flats ,Urban major conurbation
401662,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032397,Younger Ethnic Minority Families in Flats ,Urban major conurbation
401663,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032395,Flats and Routine Occupations ,Urban major conurbation
401664,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032382,Flats and Routine Occupations ,Urban major conurbation
401665,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032382,Flats and Routine Occupations ,Urban major conurbation
401666,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032382,Flats and Routine Occupations ,Urban major conurbation
401667,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032382,Flats and Routine Occupations ,Urban major conurbation
401668,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032394,Flats and Routine Occupations ,Urban major conurbation
401669,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032395,Flats and Routine Occupations ,Urban major conurbation
401670,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032394,Flats and Routine Occupations ,Urban major conurbation
401671,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032382,Flats and Routine Occupations ,Urban major conurbation
401672,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032395,Flats and Routine Occupations ,Urban major conurbation
401673,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032395,Flats and Routine Occupations ,Urban major conurbation
401674,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032394,Flats and Routine Occupations ,Urban major conurbation
401675,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032374,Challenged Families ,Urban major conurbation
401676,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032374,Challenged Families ,Urban major conurbation
401677,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032374,Challenged Families ,Urban major conurbation
401678,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032394,Flats and Routine Occupations ,Urban major conurbation
401679,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032374,Challenged Families ,Urban major conurbation
401680,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032397,Younger Ethnic Minority Families in Flats ,Urban major conurbation
401681,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032374,Challenged Families ,Urban major conurbation
401682,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032374,Challenged Families ,Urban major conurbation
401683,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032382,Flats and Routine Occupations ,Urban major conurbation
401684,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032396,Retirement Residences ,Urban major conurbation
401685,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032394,Flats and Routine Occupations ,Urban major conurbation
401686,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032394,Flats and Routine Occupations ,Urban major conurbation
401687,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032396,Retirement Residences ,Urban major conurbation
401688,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032396,Retirement Residences ,Urban major conurbation
401689,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032395,Flats and Routine Occupations ,Urban major conurbation
401690,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032396,Retirement Residences ,Urban major conurbation
401691,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032395,Flats and Routine Occupations ,Urban major conurbation
401692,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032395,Flats and Routine Occupations ,Urban major conurbation
401693,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032395,Flats and Routine Occupations ,Urban major conurbation
401694,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032395,Flats and Routine Occupations ,Urban major conurbation
401695,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032374,Challenged Families ,Urban major conurbation
401696,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032395,Flats and Routine Occupations ,Urban major conurbation
401697,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032395,Flats and Routine Occupations ,Urban major conurbation
401698,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032374,Challenged Families ,Urban major conurbation
401699,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032374,Challenged Families ,Urban major conurbation
401700,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032374,Challenged Families ,Urban major conurbation
401701,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032374,Challenged Families ,Urban major conurbation
401702,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032374,Challenged Families ,Urban major conurbation
401703,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032374,Challenged Families ,Urban major conurbation
401704,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032374,Challenged Families ,Urban major conurbation
401705,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032374,Challenged Families ,Urban major conurbation
401706,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032382,Flats and Routine Occupations ,Urban major conurbation
401707,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032382,Flats and Routine Occupations ,Urban major conurbation
401708,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032374,Challenged Families ,Urban major conurbation
401709,E01006386,North West,Wigan,87.4,5.0,E01006386,E00032382,Flats and Routine Occupations ,Urban major conurbation
410141,E01006551,North West,Liverpool,83.8,3.57,E01006551,E00033200,Urbanite Mix,Urban major conurbation
410142,E01006551,North West,Liverpool,83.8,3.57,E01006551,E00033200,Urbanite Mix,Urban major conurbation
410143,E01006551,North West,Liverpool,83.8,3.57,E01006551,E00033200,Urbanite Mix,Urban major conurbation
410144,E01006551,North West,Liverpool,83.8,3.57,E01006551,E00033199,Retirement Residences ,Urban major conurbation
410145,E01006551,North West,Liverpool,83.8,3.57,E01006551,E00033200,Urbanite Mix,Urban major conurbation
410146,E01006551,North West,Liverpool,83.8,3.57,E01006551,E00033222,Private Rental Ethnic Minority Families ,Urban major conurbation
410147,E01006551,North West,Liverpool,83.8,3.57,E01006551,E00033206,Career Progression ,Urban major conurbation
410148,E01006551,North West,Liverpool,83.8,3.57,E01006551,E00033206,Career Progression ,Urban major conurbation
410149,E01006551,North West,Liverpool,83.8,3.57,E01006551,E00033206,Career Progression ,Urban major conurbation
410150,E01006551,North West,Liverpool,83.8,3.57,E01006551,E00033206,Career Progression ,Urban major conurbation
410151,E01006551,North West,Liverpool,83.8,3.57,E01006551,E00033206,Career Progression ,Urban major conurbation
